"DTSTART","DTEND","DURATION","DTSTAMP","SUMMARY","UID","RECURRENCE-ID","SEQUENCE","RRULEEXRULE","RDATE","EXDATE"
"2013-07-02T10:00:00","2013-07-02T23:23:00","","2013-07-02T10:00:00+00:00","接見美國前商務部長布萊森(John E. Bryson)等一行","2013-07-02T10:00:00/2013-07-02T23:23:00@president.g0v.tw","","","","",""
"2013-07-01T00:00:00","2013-07-01T23:23:00","","2013-07-01T00:00:00+00:00","無公開行程","2013-07-01T00:00:00/2013-07-01T23:23:00@president.g0v.tw","","","","",""
"2013-06-30T13:20:00","2013-06-30T23:23:00","","2013-06-30T13:20:00+00:00","訪視「行政院農委會水產試驗所東部海洋生物研究中心」水產生物種原庫","2013-06-30T13:20:00/2013-06-30T23:23:00@president.g0v.tw","","","","",""
"2013-06-29T10:25:00","2013-06-29T23:23:00","","2013-06-29T10:25:00+00:00","參訪「貓裏客家學苑」","2013-06-29T10:25:00/2013-06-29T23:23:00@president.g0v.tw","","","","",""
"2013-06-29T11:30:00","2013-06-29T23:23:00","","2013-06-29T11:30:00+00:00","訪視「財團法人苗栗縣私立幼安教養院」","2013-06-29T11:30:00/2013-06-29T23:23:00@president.g0v.tw","","","","",""
"2013-06-28T09:10:00","2013-06-28T23:23:00","","2013-06-28T09:10:00+00:00","出席102年三軍五校院（國防大學、陸海空軍官學校、國防醫學院）聯合畢業典禮暨畢業餐會","2013-06-28T09:10:00/2013-06-28T23:23:00@president.g0v.tw","","","","",""
"2013-06-28T00:00:00","2013-06-28T23:23:00","","2013-06-28T00:00:00+00:00"," ","2013-06-28T00:00:00/2013-06-28T23:23:00@president.g0v.tw","","","","",""
"2013-06-27T09:00:00","2013-06-27T23:23:00","","2013-06-27T09:00:00+00:00","接見美國「戰略暨國際研究中心」（CSIS）學者專家訪華團","2013-06-27T09:00:00/2013-06-27T23:23:00@president.g0v.tw","","","","",""
"2013-06-27T11:30:00","2013-06-27T23:23:00","","2013-06-27T11:30:00+00:00","接見參加「2013年第52屆世界桌球錦標賽」我國代表隊","2013-06-27T11:30:00/2013-06-27T23:23:00@president.g0v.tw","","","","",""
"2013-06-26T09:40:00","2013-06-26T23:23:00","","2013-06-26T09:40:00+00:00","出席102年下半年陸海空軍將官晉任布達暨授階典禮","2013-06-26T09:40:00/2013-06-26T23:23:00@president.g0v.tw","","","","",""
"2013-06-26T11:10:00","2013-06-26T23:23:00","","2013-06-26T11:10:00+00:00","接見歐洲議會「保守黨團」(ECR)訪華團","2013-06-26T11:10:00/2013-06-26T23:23:00@president.g0v.tw","","","","",""
"2013-06-26T15:00:00","2013-06-26T23:23:00","","2013-06-26T15:00:00+00:00","接見美國「共和黨國際事務協會」(IRI)與「民主黨國際事務協會」(NDI)聯合訪華團","2013-06-26T15:00:00/2013-06-26T23:23:00@president.g0v.tw","","","","",""
"2013-06-26T17:30:00","2013-06-26T23:23:00","","2013-06-26T17:30:00+00:00","總統與五院院長茶敘","2013-06-26T17:30:00/2013-06-26T23:23:00@president.g0v.tw","","","","",""
"2013-06-25T10:15:00","2013-06-25T23:23:00","","2013-06-25T10:15:00+00:00","接見「福島事故後日本現況論壇」與會日本學者專家","2013-06-25T10:15:00/2013-06-25T23:23:00@president.g0v.tw","","","","",""
"2013-06-25T14:20:00","2013-06-25T23:23:00","","2013-06-25T14:20:00+00:00","接見中華民國農漁會重要幹部","2013-06-25T14:20:00/2013-06-25T23:23:00@president.g0v.tw","","","","",""
"2013-06-25T16:00:00","2013-06-25T23:23:00","","2013-06-25T16:00:00+00:00","接見美國麻省理工學院(MIT)史隆管理學院教授唐諾．拉蕯德（Donald R. Lessard）","2013-06-25T16:00:00/2013-06-25T23:23:00@president.g0v.tw","","","","",""
"2013-06-25T18:00:00","2013-06-25T23:23:00","","2013-06-25T18:00:00+00:00","接見索羅門群島總督卡布依（Frank Kabui）伉儷訪華團","2013-06-25T18:00:00/2013-06-25T23:23:00@president.g0v.tw","","","","",""
"2013-06-24T10:20:00","2013-06-24T23:23:00","","2013-06-24T10:20:00+00:00","主持贈勳典禮-頒授前司法院長施啟揚「一等卿雲勳章」","2013-06-24T10:20:00/2013-06-24T23:23:00@president.g0v.tw","","","","",""
"2013-06-23T09:20:00","2013-06-23T23:23:00","","2013-06-23T09:20:00+00:00","出席「烏石港遊艇碼頭及直銷中心啟用典禮」暨訪視十大魅力漁港-「烏石漁港」","2013-06-23T09:20:00/2013-06-23T23:23:00@president.g0v.tw","","","","",""
"2013-06-23T13:30:00","2013-06-23T23:23:00","","2013-06-23T13:30:00+00:00","訪視薛長興工業公司","2013-06-23T13:30:00/2013-06-23T23:23:00@president.g0v.tw","","","","",""
"2013-06-22T07:25:00","2013-06-22T23:23:00","","2013-06-22T07:25:00+00:00","102年健康檢查","2013-06-22T07:25:00/2013-06-22T23:23:00@president.g0v.tw","","","","",""
"2013-06-21T10:00:00","2013-06-21T23:23:00","","2013-06-21T10:00:00+00:00","總統與勞工團體座談會","2013-06-21T10:00:00/2013-06-21T23:23:00@president.g0v.tw","","","","",""
"2013-06-20T00:00:00","2013-06-20T23:23:00","","2013-06-20T00:00:00+00:00","無公開行程","2013-06-20T00:00:00/2013-06-20T23:23:00@president.g0v.tw","","","","",""
"2013-06-19T10:00:00","2013-06-19T23:23:00","","2013-06-19T10:00:00+00:00","出席「北部流行音樂中心」興建工程開工動土典禮","2013-06-19T10:00:00/2013-06-19T23:23:00@president.g0v.tw","","","","",""
"2013-06-19T11:20:00","2013-06-19T23:23:00","","2013-06-19T11:20:00+00:00","接見「四友邦駐聯合國常任代表訪華團」","2013-06-19T11:20:00/2013-06-19T23:23:00@president.g0v.tw","","","","",""
"2013-06-18T09:58:00","2013-06-18T23:23:00","","2013-06-18T09:58:00+00:00","出席瓜地馬拉共和國總統培瑞茲(Otto Perez Molina)伉儷訪華軍禮歡迎儀式","2013-06-18T09:58:00/2013-06-18T23:23:00@president.g0v.tw","","","","",""
"2013-06-18T10:40:00","2013-06-18T23:23:00","","2013-06-18T10:40:00+00:00","與瓜地馬拉共和國總統培瑞茲伉儷會談","2013-06-18T10:40:00/2013-06-18T23:23:00@president.g0v.tw","","","","",""
"2013-06-18T14:10:00","2013-06-18T23:23:00","","2013-06-18T14:10:00+00:00","出席「Green+ Together-臺灣永續峰會」","2013-06-18T14:10:00/2013-06-18T23:23:00@president.g0v.tw","","","","",""
"2013-06-18T17:40:00","2013-06-18T23:23:00","","2013-06-18T17:40:00+00:00","與瓜地馬拉共和國總統培瑞茲簽署聯合聲明","2013-06-18T17:40:00/2013-06-18T23:23:00@president.g0v.tw","","","","",""
"2013-06-18T18:30:00","2013-06-18T23:23:00","","2013-06-18T18:30:00+00:00","總統伉儷國宴瓜地馬拉共和國總統培瑞茲伉儷","2013-06-18T18:30:00/2013-06-18T23:23:00@president.g0v.tw","","","","",""
"2013-06-17T09:00:00","2013-06-17T23:23:00","","2013-06-17T09:00:00+00:00","出席「中華電信板橋IDC暨雲端資料中心新建工程」動土典禮","2013-06-17T09:00:00/2013-06-17T23:23:00@president.g0v.tw","","","","",""
"2013-06-17T10:20:00","2013-06-17T23:23:00","","2013-06-17T10:20:00+00:00","主持贈勳典禮-頒授前監察院院長王作榮「一等卿雲勳章」","2013-06-17T10:20:00/2013-06-17T23:23:00@president.g0v.tw","","","","",""
"2013-06-16T09:20:00","2013-06-16T23:23:00","","2013-06-16T09:20:00+00:00","出席「102年全國客家會議暨客家貢獻獎」頒獎典禮","2013-06-16T09:20:00/2013-06-16T23:23:00@president.g0v.tw","","","","",""
"2013-06-16T10:00:00","2013-06-16T23:23:00","","2013-06-16T10:00:00+00:00","出席「臺灣民主基金會」新大樓落成典禮暨十週年慶祝活動","2013-06-16T10:00:00/2013-06-16T23:23:00@president.g0v.tw","","","","",""
"2013-06-15T09:10:00","2013-06-15T23:23:00","","2013-06-15T09:10:00+00:00","訪視「大立光電」公司","2013-06-15T09:10:00/2013-06-15T23:23:00@president.g0v.tw","","","","",""
"2013-06-14T10:00:00","2013-06-14T23:23:00","","2013-06-14T10:00:00+00:00","出席102年第35屆警察節慶祝大會","2013-06-14T10:00:00/2013-06-14T23:23:00@president.g0v.tw","","","","",""
"2013-06-14T11:15:00","2013-06-14T23:23:00","","2013-06-14T11:15:00+00:00","接見國際反地雷暨集束彈藥聯盟（ICBL-CMC）執行長希薇‧畢麗葛（Sylvie Brigot）等一行","2013-06-14T11:15:00/2013-06-14T23:23:00@president.g0v.tw","","","","",""
"2013-06-13T10:10:00","2013-06-13T23:23:00","","2013-06-13T10:10:00+00:00","吉里巴斯共和國首任駐華特命全權大使游黛姤（Teekoa Iuta）呈遞到任國書","2013-06-13T10:10:00/2013-06-13T23:23:00@president.g0v.tw","","","","",""
"2013-06-12T00:00:00","2013-06-12T23:23:00","","2013-06-12T00:00:00+00:00","無公開行程","2013-06-12T00:00:00/2013-06-12T23:23:00@president.g0v.tw","","","","",""
"2013-06-11T11:00:00","2013-06-11T23:23:00","","2013-06-11T11:00:00+00:00","端節勞軍－巡視陸軍特種作戰指揮部","2013-06-11T11:00:00/2013-06-11T23:23:00@president.g0v.tw","","","","",""
"2013-06-11T11:30:00","2013-06-11T23:23:00","","2013-06-11T11:30:00+00:00","端節勞軍－與龍潭地區三軍主要幹部官兵代表會餐","2013-06-11T11:30:00/2013-06-11T23:23:00@president.g0v.tw","","","","",""
"2013-06-11T17:45:00","2013-06-11T23:23:00","","2013-06-11T17:45:00+00:00","接見澳大利亞前外交部長亞歷山大‧唐納（Alexander Downer）等一行","2013-06-11T17:45:00/2013-06-11T23:23:00@president.g0v.tw","","","","",""
"2013-06-10T10:00:00","2013-06-10T23:23:00","","2013-06-10T10:00:00+00:00","接見香港臺灣工商協會訪問團","2013-06-10T10:00:00/2013-06-10T23:23:00@president.g0v.tw","","","","",""
"2013-06-10T10:45:00","2013-06-10T23:23:00","","2013-06-10T10:45:00+00:00","接見中國國民黨吳伯雄榮譽主席大陸訪問團","2013-06-10T10:45:00/2013-06-10T23:23:00@president.g0v.tw","","","","",""
"2013-06-09T10:30:00","2013-06-09T23:23:00","","2013-06-09T10:30:00+00:00","出席《臺灣特戰部隊》首映記者會","2013-06-09T10:30:00/2013-06-09T23:23:00@president.g0v.tw","","","","",""
"2013-06-08T11:30:00","2013-06-08T23:23:00","","2013-06-08T11:30:00+00:00","訪視花蓮榮民自費安養中心","2013-06-08T11:30:00/2013-06-08T23:23:00@president.g0v.tw","","","","",""
"2013-06-08T14:05:00","2013-06-08T23:23:00","","2013-06-08T14:05:00+00:00","花東線鐵路瓶頸路段雙軌化暨全線電氣化計畫-視察自強隧道工程","2013-06-08T14:05:00/2013-06-08T23:23:00@president.g0v.tw","","","","",""
"2013-06-07T18:40:00","2013-06-07T23:23:00","","2013-06-07T18:40:00+00:00","出席「女人‧小鳥‧星星-米羅特展」開幕晚會","2013-06-07T18:40:00/2013-06-07T23:23:00@president.g0v.tw","","","","",""
"2013-06-06T11:15:00","2013-06-06T23:23:00","","2013-06-06T11:15:00+00:00","接見美國紐約大學法學院美亞法律研究所共同主任孔傑榮（Jerome Cohen）教授等一行","2013-06-06T11:15:00/2013-06-06T23:23:00@president.g0v.tw","","","","",""
"2013-06-05T11:30:00","2013-06-05T23:23:00","","2013-06-05T11:30:00+00:00","端節勞軍-與金防部三軍幹部及官兵代表會餐","2013-06-05T11:30:00/2013-06-05T23:23:00@president.g0v.tw","","","","",""
"2013-06-04T09:00:00","2013-06-04T23:23:00","","2013-06-04T09:00:00+00:00","接見「世界資訊科技與服務業聯盟」(WITSA)會長聖地亞哥‧古提瑞斯(Santiago Gutierrez )等一行","2013-06-04T09:00:00/2013-06-04T23:23:00@president.g0v.tw","","","","",""
"2013-06-04T10:00:00","2013-06-04T23:23:00","","2013-06-04T10:00:00+00:00","出席2013臺北國際電腦展「無線寬頻應用演示暨COMPUTEX開幕典禮」","2013-06-04T10:00:00/2013-06-04T23:23:00@president.g0v.tw","","","","",""
"2013-06-03T07:15:00","2013-06-03T23:23:00","","2013-06-03T07:15:00+00:00","與核三廠員工交流早餐會","2013-06-03T07:15:00/2013-06-03T23:23:00@president.g0v.tw","","","","",""
"2013-06-03T13:40:00","2013-06-03T23:23:00","","2013-06-03T13:40:00+00:00","視察「臺電公司核四龍門電廠」","2013-06-03T13:40:00/2013-06-03T23:23:00@president.g0v.tw","","","","",""
"2013-06-02T09:00:00","2013-06-02T23:23:00","","2013-06-02T09:00:00+00:00","視察「臺灣中油公司永安天然氣接收站」","2013-06-02T09:00:00/2013-06-02T23:23:00@president.g0v.tw","","","","",""
"2013-06-02T09:35:00","2013-06-02T23:23:00","","2013-06-02T09:35:00+00:00","視察「臺電公司永安太陽光電系統」站","2013-06-02T09:35:00/2013-06-02T23:23:00@president.g0v.tw","","","","",""
"2013-06-02T10:05:00","2013-06-02T23:23:00","","2013-06-02T10:05:00+00:00","視察「臺電公司興達電廠」","2013-06-02T10:05:00/2013-06-02T23:23:00@president.g0v.tw","","","","",""
"2013-06-02T14:40:00","2013-06-02T23:23:00","","2013-06-02T14:40:00+00:00","視察「臺電公司核三廠」(含核三廠區內風力機發電、及工研院目前再生能源研究成果展示)","2013-06-02T14:40:00/2013-06-02T23:23:00@president.g0v.tw","","","","",""
"2013-06-01T00:00:00","2013-06-01T23:23:00","","2013-06-01T00:00:00+00:00","無公開行程","2013-06-01T00:00:00/2013-06-01T23:23:00@president.g0v.tw","","","","",""
"2013-05-31T09:58:00","2013-05-31T23:23:00","","2013-05-31T09:58:00+00:00","出席吉里巴斯共和國總統湯安諾（Anote Tong）伉儷訪華軍禮歡迎儀式10：40 與吉里巴斯共和國總統湯安諾伉儷會談","2013-05-31T09:58:00/2013-05-31T23:23:00@president.g0v.tw","","","","",""
"2013-05-31T17:15:00","2013-05-31T23:23:00","","2013-05-31T17:15:00+00:00","接見中國佛教會重要幹部","2013-05-31T17:15:00/2013-05-31T23:23:00@president.g0v.tw","","","","",""
"2013-05-31T18:30:00","2013-05-31T23:23:00","","2013-05-31T18:30:00+00:00","出席吉里巴斯共和國總統湯安諾伉儷訪華歡迎晚宴","2013-05-31T18:30:00/2013-05-31T23:23:00@president.g0v.tw","","","","",""
"2013-05-30T00:00:00","2013-05-30T23:23:00","","2013-05-30T00:00:00+00:00","無公開行程","2013-05-30T00:00:00/2013-05-30T23:23:00@president.g0v.tw","","","","",""
"2013-05-29T18:00:00","2013-05-29T23:23:00","","2013-05-29T18:00:00+00:00","會見史瓦濟蘭國王恩史瓦帝三世陛下（H. M. King Mswati III）暨王妃殿下訪華團","2013-05-29T18:00:00/2013-05-29T23:23:00@president.g0v.tw","","","","",""
"2013-05-28T09:45:00","2013-05-28T23:23:00","","2013-05-28T09:45:00+00:00","接見韓國「韓臺國會議員親善協會」會長趙慶泰（Hon. Cho, Kyoung-Tae）等一行","2013-05-28T09:45:00/2013-05-28T23:23:00@president.g0v.tw","","","","",""
"2013-05-27T08:55:00","2013-05-27T23:23:00","","2013-05-27T08:55:00+00:00","出席「2013年世界不動產聯合會第64屆臺灣臺中世界年會」開幕典禮","2013-05-27T08:55:00/2013-05-27T23:23:00@president.g0v.tw","","","","",""
"2013-05-27T10:35:00","2013-05-27T23:23:00","","2013-05-27T10:35:00+00:00","出席2013科技論壇「行動生活 生活行動」高峰會","2013-05-27T10:35:00/2013-05-27T23:23:00@president.g0v.tw","","","","",""
"2013-05-26T10:30:00","2013-05-26T23:23:00","","2013-05-26T10:30:00+00:00","出席「國際獅子會臺灣總會」2012-2013年度年會暨53屆會員代表大會","2013-05-26T10:30:00/2013-05-26T23:23:00@president.g0v.tw","","","","",""
"2013-05-26T11:10:00","2013-05-26T23:23:00","","2013-05-26T11:10:00+00:00","出席「婦聯會青溪分會嘉義支會」模範母親表揚大會","2013-05-26T11:10:00/2013-05-26T23:23:00@president.g0v.tw","","","","",""
"2013-05-25T11:00:00","2013-05-25T23:23:00","","2013-05-25T11:00:00+00:00","視察「我國風力發電發展概況：臺電公司彰工風力發電站」","2013-05-25T11:00:00/2013-05-25T23:23:00@president.g0v.tw","","","","",""
"2013-05-25T18:15:00","2013-05-25T23:23:00","","2013-05-25T18:15:00+00:00","出席2013年「歡慶非洲日」酒會","2013-05-25T18:15:00/2013-05-25T23:23:00@president.g0v.tw","","","","",""
"2013-05-24T00:00:00","2013-05-24T23:23:00","","2013-05-24T00:00:00+00:00","無公開行程","2013-05-24T00:00:00/2013-05-24T23:23:00@president.g0v.tw","","","","",""
"2013-05-23T09:00:00","2013-05-23T23:23:00","","2013-05-23T09:00:00+00:00","接見法國在臺協會主任歐陽勵文（Olivier Richard）","2013-05-23T09:00:00/2013-05-23T23:23:00@president.g0v.tw","","","","",""
"2013-05-23T15:00:00","2013-05-23T23:23:00","","2013-05-23T15:00:00+00:00","接見2013年「第16屆全球熱愛生命獎章」、「第11屆全球生命文學創作獎章」得主暨家屬","2013-05-23T15:00:00/2013-05-23T23:23:00@president.g0v.tw","","","","",""
"2013-05-22T00:00:00","2013-05-22T23:23:00","","2013-05-22T00:00:00+00:00","無公開行程","2013-05-22T00:00:00/2013-05-22T23:23:00@president.g0v.tw","","","","",""
"2013-05-21T09:58:00","2013-05-21T23:23:00","","2013-05-21T09:58:00+00:00","主持巴拉圭共和國總統佛朗哥（Luis Federico Franco Gomez）伉儷訪華軍禮歡迎儀式","2013-05-21T09:58:00/2013-05-21T23:23:00@president.g0v.tw","","","","",""
"2013-05-21T10:40:00","2013-05-21T23:23:00","","2013-05-21T10:40:00+00:00","與巴拉圭共和國總統佛朗哥伉儷會談","2013-05-21T10:40:00/2013-05-21T23:23:00@president.g0v.tw","","","","",""
"2013-05-21T18:30:00","2013-05-21T23:23:00","","2013-05-21T18:30:00+00:00","出席巴拉圭共和國總統佛朗哥伉儷訪華歡迎晚宴","2013-05-21T18:30:00/2013-05-21T23:23:00@president.g0v.tw","","","","",""
"2013-05-20T09:00:00","2013-05-20T23:23:00","","2013-05-20T09:00:00+00:00","視察中央災害應變中心","2013-05-20T09:00:00/2013-05-20T23:23:00@president.g0v.tw","","","","",""
"2013-05-20T18:00:00","2013-05-20T23:23:00","","2013-05-20T18:00:00+00:00","接見美國務院前公共事務助卿何洛里（Philip J. Crowley）伉儷","2013-05-20T18:00:00/2013-05-20T23:23:00@president.g0v.tw","","","","",""
"2013-05-19T00:00:00","2013-05-19T23:23:00","","2013-05-19T00:00:00+00:00","無公開行程","2013-05-19T00:00:00/2013-05-19T23:23:00@president.g0v.tw","","","","",""
"2013-05-18T00:00:00","2013-05-18T23:23:00","","2013-05-18T00:00:00+00:00","無公開行程","2013-05-18T00:00:00/2013-05-18T23:23:00@president.g0v.tw","","","","",""
"2013-05-17T10:45:00","2013-05-17T23:23:00","","2013-05-17T10:45:00+00:00","接見參加「2013世界國際法學會亞太論壇」與會學者","2013-05-17T10:45:00/2013-05-17T23:23:00@president.g0v.tw","","","","",""
"2013-05-17T14:00:00","2013-05-17T23:23:00","","2013-05-17T14:00:00+00:00","出席總統府「臺北市立螢橋國小特教班繪畫展」開幕典禮","2013-05-17T14:00:00/2013-05-17T23:23:00@president.g0v.tw","","","","",""
"2013-05-16T09:00:00","2013-05-16T23:23:00","","2013-05-16T09:00:00+00:00","出席「2013世界國際法學會亞太論壇」開幕式","2013-05-16T09:00:00/2013-05-16T23:23:00@president.g0v.tw","","","","",""
"2013-05-16T10:30:00","2013-05-16T23:23:00","","2013-05-16T10:30:00+00:00","接見第20屆全國十大傑出愛心媽媽「慈暉獎」得獎人暨家屬","2013-05-16T10:30:00/2013-05-16T23:23:00@president.g0v.tw","","","","",""
"2013-05-16T19:00:00","2013-05-16T23:23:00","","2013-05-16T19:00:00+00:00","出席2013歐洲日晚宴","2013-05-16T19:00:00/2013-05-16T23:23:00@president.g0v.tw","","","","",""
